gen_count, change_count, dist, prec, iterations, end_fitness
5, 3, 0.05, 999.999, 121988, 999.9993249777255
5, 3, 0.05, 999.999, 822957, 999.9990622852342
5, 3, 0.05, 999.999, 135547, 999.9992049778685
5, 3, 0.05, 999.999, 278782, 999.9993196205371
5, 3, 0.05, 999.999, 245873, 999.9992380508706
5, 3, 0.05, 999.9999, 10000000, 999.999869630422
5, 3, 0.05, 999.9999, 6703201, 999.9999011213396
5, 3, 0.05, 999.9999, 4313097, 999.9999215284656
5, 3, 0.05, 999.9999, 8528039, 999.99993885509
5, 3, 0.05, 999.9999, 10000000, 999.999871976127
5, 4, 0.05, 700, 46, 706.0007586944529
5, 4, 0.05, 700, 103, 722.996271547126
5, 4, 0.05, 700, 189, 714.4769455218976
5, 4, 0.05, 700, 117, 703.6883801469081
5, 4, 0.05, 700, 172, 712.8240488623036
5, 4, 0.05, 800, 137, 826.5408989433859
5, 4, 0.05, 800, 78, 802.7861713936752
5, 4, 0.05, 800, 175, 803.5715201571473
5, 4, 0.05, 800, 166, 801.1675253453623
5, 4, 0.05, 800, 113, 800.4357137235704
5, 4, 0.05, 999, 228, 999.7778723986147
5, 4, 0.05, 999, 258, 999.0424481809495
5, 4, 0.05, 999, 207, 999.4512036890006
5, 4, 0.05, 999, 159, 999.9491869960564
5, 4, 0.05, 999, 247, 999.3168210124095
5, 4, 0.05, 999.9, 646, 999.9128149798756
5, 4, 0.05, 999.9, 1344, 999.917522446362
5, 4, 0.05, 999.9, 397, 999.9246284436921
5, 4, 0.05, 999.9, 521, 999.9301705430104
5, 4, 0.05, 999.9, 420, 999.9156985769697
5, 4, 0.05, 999.99, 109871, 999.9911882740879
5, 4, 0.05, 999.99, 43104, 999.991911600928
5, 4, 0.05, 999.99, 46152, 999.9901627809382
5, 4, 0.05, 999.99, 62883, 999.9949731965719
5, 4, 0.05, 999.99, 36557, 999.9907926290612
5, 4, 0.05, 999.999, 1675374, 999.9996038712438
5, 4, 0.05, 999.999, 10000000, 999.9987864277615
5, 4, 0.05, 999.999, 8809390, 999.9993045887837
5, 4, 0.05, 999.999, 8926279, 999.9999307573435
5, 4, 0.05, 999.999, 2730740, 999.999211008887
5, 4, 0.05, 999.9999, 10000000, 999.9992590346109
5, 4, 0.05, 999.9999, 10000000, 999.9989189899719
5, 4, 0.05, 999.9999, 10000000, 999.9989686292226
5, 4, 0.05, 999.9999, 10000000, 999.9985561600167
5, 4, 0.05, 999.9999, 10000000, 999.9990107259156
10, 1, 0.5, 700, 105, 726.9992695811494
10, 1, 0.5, 700, 179, 888.4035114085927
10, 1, 0.5, 700, 87, 795.3858983451227
10, 1, 0.5, 700, 76, 702.5560318092394
10, 1, 0.5, 700, 69, 738.5358730515612
10, 1, 0.5, 800, 100, 819.0798703081607
10, 1, 0.5, 800, 87, 865.8219346915449
10, 1, 0.5, 800, 125, 821.3217622039127
10, 1, 0.5, 800, 131, 953.5250354124748
10, 1, 0.5, 800, 114, 806.892887573627
10, 1, 0.5, 999, 640, 999.0248874044385
10, 1, 0.5, 999, 379, 999.0397502966414
10, 1, 0.5, 999, 585, 999.0581097691329
10, 1, 0.5, 999, 560, 999.1014399790234
10, 1, 0.5, 999, 386, 999.2023593573256
10, 1, 0.5, 999.9, 1928, 999.904340334253
10, 1, 0.5, 999.9, 1230, 999.9089524813849
10, 1, 0.5, 999.9, 906, 999.9630771546992
10, 1, 0.5, 999.9, 1072, 999.9037713837936
10, 1, 0.5, 999.9, 964, 999.935048765081
10, 1, 0.5, 999.99, 4359, 999.9900189340676
10, 1, 0.5, 999.99, 4876, 999.9900884448276
10, 1, 0.5, 999.99, 4147, 999.9916711232277
10, 1, 0.5, 999.99, 6899, 999.9911825059039
10, 1, 0.5, 999.99, 9292, 999.993803587546
10, 1, 0.5, 999.999, 26850, 999.9990830968715
10, 1, 0.5, 999.999, 13244, 999.99903584975
10, 1, 0.5, 999.999, 14638, 999.9994951813824
10, 1, 0.5, 999.999, 17792, 999.9998987341692
10, 1, 0.5, 999.999, 25397, 999.9993540305634
10, 1, 0.5, 999.9999, 33717, 999.9999003053902
10, 1, 0.5, 999.9999, 123017, 999.9999052834506
10, 1, 0.5, 999.9999, 48533, 999.9999107021669
10, 1, 0.5, 999.9999, 28239, 999.9999030061875
10, 1, 0.5, 999.9999, 72167, 999.9999121683269
10, 2, 0.5, 700, 91, 758.8826158469755
10, 2, 0.5, 700, 104, 745.7578988698101
10, 2, 0.5, 700, 41, 788.0007504637111
10, 2, 0.5, 700, 66, 726.3533474784924
10, 2, 0.5, 700, 50, 711.5705484165297
10, 2, 0.5, 800, 57, 833.115482762538
10, 2, 0.5, 800, 94, 895.7418903271249
10, 2, 0.5, 800, 55, 835.191768351427
10, 2, 0.5, 800, 101, 827.8087505404947
10, 2, 0.5, 800, 113, 812.7973240611204
10, 2, 0.5, 999, 5939, 999.1671362230702
10, 2, 0.5, 999, 6338, 999.005073882468
10, 2, 0.5, 999, 5565, 999.2014802787813
10, 2, 0.5, 999, 4258, 999.0485427438796
10, 2, 0.5, 999, 4874, 999.3454796716834
10, 2, 0.5, 999.9, 36342, 999.9124723384742
10, 2, 0.5, 999.9, 35000, 999.9277092897443
10, 2, 0.5, 999.9, 31542, 999.9159340727933
10, 2, 0.5, 999.9, 33071, 999.9096126247134
10, 2, 0.5, 999.9, 15725, 999.9122602726887
10, 2, 0.5, 999.99, 144185, 999.9905657928012
10, 2, 0.5, 999.99, 252403, 999.9908833692995
10, 2, 0.5, 999.99, 272865, 999.9919791567643
10, 2, 0.5, 999.99, 312116, 999.9900183373494
10, 2, 0.5, 999.99, 447992, 999.991087298066
10, 2, 0.5, 999.999, 1327053, 999.9990114251923
10, 2, 0.5, 999.999, 2563022, 999.9995940779845
10, 2, 0.5, 999.999, 3647037, 999.9994314093136
10, 2, 0.5, 999.999, 2587904, 999.9990601606186
10, 2, 0.5, 999.999, 947503, 999.9993624029216
10, 2, 0.5, 999.9999, 10000000, 999.9993244585431
10, 2, 0.5, 999.9999, 10000000, 999.999272193701
10, 2, 0.5, 999.9999, 10000000, 999.9997244819155
10, 2, 0.5, 999.9999, 10000000, 999.9996841647436
10, 2, 0.5, 999.9999, 10000000, 999.9995741669543
10, 3, 0.5, 700, 97, 788.3636715081137
10, 3, 0.5, 700, 63, 716.2707357734355
10, 3, 0.5, 700, 54, 708.0147223034782
10, 3, 0.5, 700, 39, 729.6341726591136
10, 3, 0.5, 700, 55, 739.8000144856419
10, 3, 0.5, 800, 58, 895.3821132125615
10, 3, 0.5, 800, 65, 822.2200115565415
10, 3, 0.5, 800, 66, 804.9454164114052
10, 3, 0.5, 800, 102, 869.4225310553428
10, 3, 0.5, 800, 80, 806.9267402829968
10, 3, 0.5, 999, 14385, 999.1392399520178
10, 3, 0.5, 999, 92776, 999.0029718400715
10, 3, 0.5, 999, 77211, 999.130026514412
10, 3, 0.5, 999, 64028, 999.1568638436529
10, 3, 0.5, 999, 59834, 999.0344810065872
10, 3, 0.5, 999.9, 1043255, 999.9087515265539
10, 3, 0.5, 999.9, 1726795, 999.907556677253
10, 3, 0.5, 999.9, 1937745, 999.9615135553291
10, 3, 0.5, 999.9, 1104725, 999.9590307600365
10, 3, 0.5, 999.9, 1271522, 999.9412103904438
10, 3, 0.5, 999.99, 10000000, 999.9861995143567
10, 3, 0.5, 999.99, 10000000, 999.9794481909058
10, 3, 0.5, 999.99, 10000000, 999.9706022631632
10, 3, 0.5, 999.99, 10000000, 999.9711469652515
10, 3, 0.5, 999.99, 10000000, 999.9733724516351
10, 3, 0.5, 999.999, 10000000, 999.9781987560347
10, 3, 0.5, 999.999, 10000000, 999.9704005521613
10, 3, 0.5, 999.999, 10000000, 999.9560737761151
10, 3, 0.5, 999.999, 10000000, 999.9796750573994
10, 3, 0.5, 999.999, 10000000, 999.9720652386351
10, 3, 0.5, 999.9999, 10000000, 999.9647323042307
10, 3, 0.5, 999.9999, 10000000, 999.9820177761611
10, 3, 0.5, 999.9999, 10000000, 999.9624798868781
10, 3, 0.5, 999.9999, 10000000, 999.9568863761438
10, 3, 0.5, 999.9999, 10000000, 999.9644027541833
10, 4, 0.5, 700, 71, 755.3559306626717
10, 4, 0.5, 700, 61, 828.4550132257848
10, 4, 0.5, 700, 47, 731.2857513731858
10, 4, 0.5, 700, 45, 702.7102570869306
10, 4, 0.5, 700, 35, 717.7467993100166
10, 4, 0.5, 800, 60, 808.5427883621358
10, 4, 0.5, 800, 61, 804.3243504321247
10, 4, 0.5, 800, 52, 860.6545269565095
10, 4, 0.5, 800, 80, 883.7173489447223
10, 4, 0.5, 800, 97, 804.2155915438468
10, 4, 0.5, 999, 476232, 999.0026704219745
10, 4, 0.5, 999, 814751, 999.1286433064071
10, 4, 0.5, 999, 97513, 999.5023709801635
10, 4, 0.5, 999, 475420, 999.073707322203
10, 4, 0.5, 999, 1466526, 999.1214362994572
10, 4, 0.5, 999.9, 10000000, 999.6943632947517
10, 4, 0.5, 999.9, 7143270, 999.9044947882724
10, 4, 0.5, 999.9, 10000000, 999.8190170266665
10, 4, 0.5, 999.9, 10000000, 999.7934711313475
10, 4, 0.5, 999.9, 10000000, 999.836470317638
10, 4, 0.5, 999.99, 10000000, 999.6982174702007
10, 4, 0.5, 999.99, 10000000, 999.7488069376225
10, 4, 0.5, 999.99, 10000000, 999.9095816443645
10, 4, 0.5, 999.99, 10000000, 999.8257959375583
10, 4, 0.5, 999.99, 10000000, 999.7625266170404
10, 4, 0.5, 999.999, 10000000, 999.7530980120802
10, 4, 0.5, 999.999, 10000000, 999.7941426793655
10, 4, 0.5, 999.999, 10000000, 999.7927611934957
10, 4, 0.5, 999.999, 10000000, 999.7942818347373
10, 4, 0.5, 999.999, 10000000, 999.8744136962972
10, 4, 0.5, 999.9999, 10000000, 999.7597034542507
10, 4, 0.5, 999.9999, 10000000, 999.6458886476127
10, 4, 0.5, 999.9999, 10000000, 999.8148250022472
10, 4, 0.5, 999.9999, 10000000, 999.688877412252
10, 4, 0.5, 999.9999, 10000000, 999.7410412917051
10, 5, 0.5, 700, 46, 732.8522164811615
10, 5, 0.5, 700, 43, 709.2892269278409
10, 5, 0.5, 700, 66, 746.8350787112942
10, 5, 0.5, 700, 71, 775.0968308852475
10, 5, 0.5, 700, 55, 800.5878077050006
10, 5, 0.5, 800, 77, 807.254255646755
10, 5, 0.5, 800, 60, 877.6292596419227
10, 5, 0.5, 800, 82, 874.2818987728813
10, 5, 0.5, 800, 116, 802.2539051540369
10, 5, 0.5, 800, 117, 804.9575705767745
10, 5, 0.5, 999, 2585970, 999.0411303750951
10, 5, 0.5, 999, 848716, 999.0881290840674
10, 5, 0.5, 999, 4285408, 999.1612502482395
10, 5, 0.5, 999, 10000000, 998.6546158509127
10, 5, 0.5, 999, 5655927, 999.1498376534167
10, 5, 0.5, 999.9, 10000000, 999.2466004882841
10, 5, 0.5, 999.9, 10000000, 999.3353517001169
10, 5, 0.5, 999.9, 10000000, 999.2934853216045
10, 5, 0.5, 999.9, 10000000, 999.0048189334485
10, 5, 0.5, 999.9, 10000000, 999.3623456400038
10, 5, 0.5, 999.99, 10000000, 998.9350067906696
10, 5, 0.5, 999.99, 10000000, 999.2611215393927
10, 5, 0.5, 999.99, 10000000, 999.4884386954853
10, 5, 0.5, 999.99, 10000000, 999.1348898771098
10, 5, 0.5, 999.99, 10000000, 999.28542334325
10, 5, 0.5, 999.999, 10000000, 998.9373932054912
10, 5, 0.5, 999.999, 10000000, 999.3114557102699
10, 5, 0.5, 999.999, 10000000, 999.1944023507386
10, 5, 0.5, 999.999, 10000000, 999.0147005860547
10, 5, 0.5, 999.999, 10000000, 998.8684515035563
10, 5, 0.5, 999.9999, 10000000, 998.8126548398257
10, 5, 0.5, 999.9999, 10000000, 999.2670884087428
10, 5, 0.5, 999.9999, 10000000, 998.5688132726123
10, 5, 0.5, 999.9999, 10000000, 999.6074471237974
10, 5, 0.5, 999.9999, 10000000, 999.3634342576495
10, 6, 0.5, 700, 84, 726.582512682717
10, 6, 0.5, 700, 70, 720.7084312365203
10, 6, 0.5, 700, 109, 774.2897625562945
10, 6, 0.5, 700, 52, 704.5923800407071
10, 6, 0.5, 700, 62, 796.6067613262371
10, 6, 0.5, 800, 133, 841.2465086012877
10, 6, 0.5, 800, 154, 820.2909864465088
10, 6, 0.5, 800, 111, 876.9995662643178
10, 6, 0.5, 800, 49, 820.9990299930213
10, 6, 0.5, 800, 137, 836.1110221581575
10, 6, 0.5, 999, 10000000, 997.8819679407525
10, 6, 0.5, 999, 10000000, 997.5833607907703
10, 6, 0.5, 999, 10000000, 997.4626932568084
10, 6, 0.5, 999, 10000000, 998.9094323656079
10, 6, 0.5, 999, 10000000, 997.9730716642132
10, 6, 0.5, 999.9, 10000000, 998.6439501032659
10, 6, 0.5, 999.9, 10000000, 997.9115070888301
10, 6, 0.5, 999.9, 10000000, 998.0955446704173
10, 6, 0.5, 999.9, 10000000, 998.5659585913356
10, 6, 0.5, 999.9, 10000000, 998.5916541950991
10, 6, 0.5, 999.99, 10000000, 998.1918487270626
10, 6, 0.5, 999.99, 10000000, 998.0009465560598
10, 6, 0.5, 999.99, 10000000, 999.2133252491122
10, 6, 0.5, 999.99, 10000000, 997.6030945589077
10, 6, 0.5, 999.99, 10000000, 998.5804205663965
10, 6, 0.5, 999.999, 10000000, 996.5586928700303
10, 6, 0.5, 999.999, 10000000, 996.9517053012516
10, 6, 0.5, 999.999, 10000000, 999.1628064837679
10, 6, 0.5, 999.999, 10000000, 998.6077844890923
10, 6, 0.5, 999.999, 10000000, 996.505818252116
10, 6, 0.5, 999.9999, 10000000, 997.4794179389355
10, 6, 0.5, 999.9999, 10000000, 996.8212247824548
10, 6, 0.5, 999.9999, 10000000, 998.9110673448862
10, 6, 0.5, 999.9999, 10000000, 997.4759544011288
10, 6, 0.5, 999.9999, 10000000, 997.3200861044568
10, 7, 0.5, 700, 57, 762.6789030655613
10, 7, 0.5, 700, 82, 763.4306066522593
10, 7, 0.5, 700, 95, 771.7352834519049
10, 7, 0.5, 700, 47, 702.3887826343708
10, 7, 0.5, 700, 81, 703.2029627008562
10, 7, 0.5, 800, 101, 873.5339400941857
10, 7, 0.5, 800, 90, 854.1505843785185
10, 7, 0.5, 800, 144, 848.2452956061882
10, 7, 0.5, 800, 89, 809.4790062498004
10, 7, 0.5, 800, 140, 834.4287913402122
10, 7, 0.5, 999, 10000000, 994.9905219598064
10, 7, 0.5, 999, 10000000, 995.0756806842106
10, 7, 0.5, 999, 10000000, 997.0613082635331
10, 7, 0.5, 999, 10000000, 995.4903701765807
10, 7, 0.5, 999, 10000000, 993.7252359763966
10, 7, 0.5, 999.9, 10000000, 996.3803187171437
10, 7, 0.5, 999.9, 10000000, 996.2034061642173
10, 7, 0.5, 999.9, 10000000, 995.9072506509843
10, 7, 0.5, 999.9, 10000000, 994.3527291489455
10, 7, 0.5, 999.9, 10000000, 995.9511893695097
10, 7, 0.5, 999.99, 10000000, 995.3510379699758
10, 7, 0.5, 999.99, 10000000, 995.4760873151287
10, 7, 0.5, 999.99, 10000000, 996.4373412816059
10, 7, 0.5, 999.99, 10000000, 995.2434136278872
10, 7, 0.5, 999.99, 10000000, 996.0192939090508
10, 7, 0.5, 999.999, 10000000, 993.6210537341385
10, 7, 0.5, 999.999, 10000000, 995.296649089536
10, 7, 0.5, 999.999, 10000000, 994.7008319717781
10, 7, 0.5, 999.999, 10000000, 995.1854645621517
10, 7, 0.5, 999.999, 10000000, 998.2450584788148
10, 7, 0.5, 999.9999, 10000000, 994.5445568119085
10, 7, 0.5, 999.9999, 10000000, 997.5166849937698
10, 7, 0.5, 999.9999, 10000000, 997.1408747036096
10, 7, 0.5, 999.9999, 10000000, 995.841877455245
10, 7, 0.5, 999.9999, 10000000, 993.8519006848256
10, 8, 0.5, 700, 60, 801.1392374054573
10, 8, 0.5, 700, 125, 729.5206373793789
10, 8, 0.5, 700, 37, 704.1769863809409
10, 8, 0.5, 700, 125, 781.847286624649
10, 8, 0.5, 700, 73, 725.2539648451335
10, 8, 0.5, 800, 105, 852.5781706092396
10, 8, 0.5, 800, 64, 812.7887622821783
10, 8, 0.5, 800, 68, 813.7622121692425
10, 8, 0.5, 800, 56, 806.1148845767513
10, 8, 0.5, 800, 74, 932.0142415342392
10, 8, 0.5, 999, 10000000, 993.6464506584413
10, 8, 0.5, 999, 10000000, 992.1420767981057
10, 8, 0.5, 999, 10000000, 991.5069857873017
10, 8, 0.5, 999, 10000000, 990.8827476751898
10, 8, 0.5, 999, 10000000, 992.7257342090783
10, 8, 0.5, 999.9, 10000000, 990.6833534380352
10, 8, 0.5, 999.9, 10000000, 994.2021661419502
10, 8, 0.5, 999.9, 10000000, 992.770475595927
10, 8, 0.5, 999.9, 10000000, 996.2535111659842
10, 8, 0.5, 999.9, 10000000, 993.7081355275491
10, 8, 0.5, 999.99, 10000000, 992.7740565077677
10, 8, 0.5, 999.99, 10000000, 991.2073499837342
10, 8, 0.5, 999.99, 10000000, 991.6568709348351
10, 8, 0.5, 999.99, 10000000, 991.9955967352734
10, 8, 0.5, 999.99, 10000000, 994.6270146827446
10, 8, 0.5, 999.999, 10000000, 994.8539958344838
10, 8, 0.5, 999.999, 10000000, 991.6376518465411
10, 8, 0.5, 999.999, 10000000, 991.8483574022498
10, 8, 0.5, 999.999, 10000000, 995.169636857915
10, 8, 0.5, 999.999, 10000000, 991.4519825169968
10, 8, 0.5, 999.9999, 10000000, 995.08306382872
10, 8, 0.5, 999.9999, 10000000, 991.1775096545775
10, 8, 0.5, 999.9999, 10000000, 990.4553809397969
10, 8, 0.5, 999.9999, 10000000, 995.5682332432942
10, 8, 0.5, 999.9999, 10000000, 992.8951186888135
10, 9, 0.5, 700, 69, 725.5616114325707
10, 9, 0.5, 700, 77, 820.0769852856639
10, 9, 0.5, 700, 54, 706.8593517580529
10, 9, 0.5, 700, 88, 821.8487351780681
10, 9, 0.5, 700, 69, 771.1600066542666
10, 9, 0.5, 800, 162, 823.7018242314032
10, 9, 0.5, 800, 68, 832.1817407098148
10, 9, 0.5, 800, 119, 832.3993347805438
10, 9, 0.5, 800, 119, 813.477521375526
10, 9, 0.5, 800, 135, 835.6492602998154
10, 9, 0.5, 999, 10000000, 991.3221358277742
10, 9, 0.5, 999, 10000000, 985.8631328639952
10, 9, 0.5, 999, 10000000, 987.489299828085
10, 9, 0.5, 999, 10000000, 988.1014569862919
10, 9, 0.5, 999, 10000000, 987.5184340302595
10, 9, 0.5, 999.9, 10000000, 986.1403349777856
10, 9, 0.5, 999.9, 10000000, 986.9144303190242
10, 9, 0.5, 999.9, 10000000, 991.0758274621497
10, 9, 0.5, 999.9, 10000000, 988.4667215246046
10, 9, 0.5, 999.9, 10000000, 996.0799849843318
10, 9, 0.5, 999.99, 10000000, 987.165186207123
10, 9, 0.5, 999.99, 10000000, 988.4135531243705
10, 9, 0.5, 999.99, 10000000, 985.6333133077454
10, 9, 0.5, 999.99, 10000000, 989.4320873173946
10, 9, 0.5, 999.99, 10000000, 987.3962070597265
10, 9, 0.5, 999.999, 10000000, 988.4710893368041
10, 9, 0.5, 999.999, 10000000, 989.7683331283243
10, 9, 0.5, 999.999, 10000000, 989.9791192883597
10, 9, 0.5, 999.999, 10000000, 990.2454656768655
10, 9, 0.5, 999.999, 10000000, 988.878991723397
10, 9, 0.5, 999.9999, 10000000, 986.4458806341762
10, 9, 0.5, 999.9999, 10000000, 992.6102884372273
10, 9, 0.5, 999.9999, 10000000, 987.677813535069
10, 9, 0.5, 999.9999, 10000000, 985.591068596691
10, 9, 0.5, 999.9999, 10000000, 987.3855083382433
10, 1, 0.25, 700, 195, 789.5792449447704
10, 1, 0.25, 700, 197, 746.4812508782064
10, 1, 0.25, 700, 226, 823.3270094546446
10, 1, 0.25, 700, 234, 766.862671866821
10, 1, 0.25, 700, 167, 717.161406943097
10, 1, 0.25, 800, 124, 820.4925186441953
10, 1, 0.25, 800, 101, 856.2467910998863
10, 1, 0.25, 800, 241, 809.9635521566796
10, 1, 0.25, 800, 352, 866.2214178505942
10, 1, 0.25, 800, 190, 882.6454570224964
10, 1, 0.25, 999, 403, 999.0663189159749
10, 1, 0.25, 999, 510, 999.2042614929416
10, 1, 0.25, 999, 320, 999.0779321872411
10, 1, 0.25, 999, 479, 999.6708661851776
10, 1, 0.25, 999, 583, 999.7233954358416
10, 1, 0.25, 999.9, 743, 999.9127327164921
10, 1, 0.25, 999.9, 845, 999.9311688373547
10, 1, 0.25, 999.9, 731, 999.9096768345571
10, 1, 0.25, 999.9, 1319, 999.9294909205188
10, 1, 0.25, 999.9, 640, 999.9441508543696
10, 1, 0.25, 999.99, 3053, 999.9917524764489
10, 1, 0.25, 999.99, 1366, 999.9923002134344
10, 1, 0.25, 999.99, 1875, 999.9963868122318
10, 1, 0.25, 999.99, 1348, 999.9905240264488
10, 1, 0.25, 999.99, 2020, 999.990394971716
10, 1, 0.25, 999.999, 8006, 999.9990630350843
10, 1, 0.25, 999.999, 7182, 999.999131237685
10, 1, 0.25, 999.999, 7234, 999.9993629521475
10, 1, 0.25, 999.999, 7384, 999.99940059057
10, 1, 0.25, 999.999, 5989, 999.9993553726372
10, 1, 0.25, 999.9999, 34354, 999.9999226910257
10, 1, 0.25, 999.9999, 24374, 999.999905356384
10, 1, 0.25, 999.9999, 24441, 999.9999075060704
10, 1, 0.25, 999.9999, 18709, 999.9999101633883
10, 1, 0.25, 999.9999, 18370, 999.9999059593729
10, 2, 0.25, 700, 78, 723.1354377780682
10, 2, 0.25, 700, 130, 711.7059709501284
10, 2, 0.25, 700, 108, 714.5749890361647
10, 2, 0.25, 700, 80, 704.312525610217
10, 2, 0.25, 700, 132, 709.37058576175
10, 2, 0.25, 800, 121, 801.1506332456152
10, 2, 0.25, 800, 105, 800.8345180549375
10, 2, 0.25, 800, 165, 807.7698727564749
10, 2, 0.25, 800, 106, 835.7230843134806
10, 2, 0.25, 800, 151, 814.3968381088669
10, 2, 0.25, 999, 849, 999.3605787056749
10, 2, 0.25, 999, 1424, 999.3474274549893
10, 2, 0.25, 999, 641, 999.1274882016047
10, 2, 0.25, 999, 881, 999.3935197903367
10, 2, 0.25, 999, 1763, 999.0445306598848
10, 2, 0.25, 999.9, 4207, 999.9167029144844
10, 2, 0.25, 999.9, 17568, 999.9126403250054
10, 2, 0.25, 999.9, 14545, 999.9335645925789
10, 2, 0.25, 999.9, 13014, 999.9331296520928
10, 2, 0.25, 999.9, 18017, 999.916921163833
10, 2, 0.25, 999.99, 57768, 999.9917104922993
10, 2, 0.25, 999.99, 167081, 999.9913871546356
10, 2, 0.25, 999.99, 49838, 999.9908804593855
10, 2, 0.25, 999.99, 31873, 999.9906889413521
10, 2, 0.25, 999.99, 151254, 999.9907433626157
10, 2, 0.25, 999.999, 1090433, 999.9990625349658
10, 2, 0.25, 999.999, 1335197, 999.9990435753051
10, 2, 0.25, 999.999, 1008254, 999.9992932648568
10, 2, 0.25, 999.999, 858249, 999.9990083057427
10, 2, 0.25, 999.999, 1306332, 999.9990014570412
10, 2, 0.25, 999.9999, 2515302, 999.9999098503017
10, 2, 0.25, 999.9999, 8449620, 999.9999195867986
10, 2, 0.25, 999.9999, 10000000, 999.9998915578927
10, 2, 0.25, 999.9999, 10000000, 999.9998618604973
10, 2, 0.25, 999.9999, 5145919, 999.9999212765441
10, 3, 0.25, 700, 61, 701.068415109365
10, 3, 0.25, 700, 33, 719.9796508805181
10, 3, 0.25, 700, 84, 745.2817238482255
10, 3, 0.25, 700, 102, 718.2401002286383
10, 3, 0.25, 700, 100, 724.9529481330432
10, 3, 0.25, 800, 131, 849.0579619775949
10, 3, 0.25, 800, 120, 825.7606272457613
10, 3, 0.25, 800, 93, 805.0602400386831
10, 3, 0.25, 800, 83, 810.0144471764339
10, 3, 0.25, 800, 75, 801.295497041073
10, 3, 0.25, 999, 4113, 999.0799862771399
10, 3, 0.25, 999, 2691, 999.0365859232207
10, 3, 0.25, 999, 6167, 999.4583383991016
10, 3, 0.25, 999, 11813, 999.3561241008019
10, 3, 0.25, 999, 2106, 999.0098979089626
10, 3, 0.25, 999.9, 199982, 999.9051830743892
10, 3, 0.25, 999.9, 92838, 999.9430194646403
10, 3, 0.25, 999.9, 132808, 999.9099276812618
10, 3, 0.25, 999.9, 286581, 999.9015172478308
10, 3, 0.25, 999.9, 443137, 999.9186580947504
10, 3, 0.25, 999.99, 6155075, 999.9900130099013
10, 3, 0.25, 999.99, 4898555, 999.9902968190694
10, 3, 0.25, 999.99, 6964990, 999.990367022413
10, 3, 0.25, 999.99, 2106217, 999.9904242035907
10, 3, 0.25, 999.99, 10000000, 999.9832997102807
10, 3, 0.25, 999.999, 10000000, 999.9942396049039
10, 3, 0.25, 999.999, 10000000, 999.9953046310334
10, 3, 0.25, 999.999, 10000000, 999.9952912698391
10, 3, 0.25, 999.999, 10000000, 999.99458773835
10, 3, 0.25, 999.999, 10000000, 999.9951566785306
10, 3, 0.25, 999.9999, 10000000, 999.9953632493269
10, 3, 0.25, 999.9999, 10000000, 999.9923880328465
10, 3, 0.25, 999.9999, 10000000, 999.9931301974959
10, 3, 0.25, 999.9999, 10000000, 999.9923106697022
10, 3, 0.25, 999.9999, 10000000, 999.9954676940093
10, 4, 0.25, 700, 101, 728.2590468811134
10, 4, 0.25, 700, 108, 717.6010036560255
10, 4, 0.25, 700, 88, 719.7007805437995
10, 4, 0.25, 700, 86, 706.7658179571616
10, 4, 0.25, 700, 60, 715.6535255690842
10, 4, 0.25, 800, 62, 806.2373985983356
10, 4, 0.25, 800, 76, 862.5391237352335
10, 4, 0.25, 800, 121, 821.2826751597669
10, 4, 0.25, 800, 55, 801.1772544087862
10, 4, 0.25, 800, 84, 805.0090480300356
10, 4, 0.25, 999, 16432, 999.1723984943364
10, 4, 0.25, 999, 33828, 999.2302381043563
10, 4, 0.25, 999, 49173, 999.042582730394
10, 4, 0.25, 999, 23256, 999.5134484143814
10, 4, 0.25, 999, 38587, 999.1015841483925
10, 4, 0.25, 999.9, 3633726, 999.9185888133804
10, 4, 0.25, 999.9, 415844, 999.90809389029
10, 4, 0.25, 999.9, 311219, 999.9058590624246
10, 4, 0.25, 999.9, 1487007, 999.9245803893385
10, 4, 0.25, 999.9, 3930199, 999.9182447801768
10, 4, 0.25, 999.99, 10000000, 999.9514462035603
10, 4, 0.25, 999.99, 10000000, 999.9563974874652
10, 4, 0.25, 999.99, 10000000, 999.9434305116874
10, 4, 0.25, 999.99, 10000000, 999.9717659542043
10, 4, 0.25, 999.99, 10000000, 999.9489218587125
10, 4, 0.25, 999.999, 10000000, 999.929877978334
10, 4, 0.25, 999.999, 10000000, 999.9063023490514
10, 4, 0.25, 999.999, 10000000, 999.9243444957422
10, 4, 0.25, 999.999, 10000000, 999.9166155570603
10, 4, 0.25, 999.999, 10000000, 999.9701960077463
10, 4, 0.25, 999.9999, 10000000, 999.9504644923984
10, 4, 0.25, 999.9999, 10000000, 999.9618365336871
10, 4, 0.25, 999.9999, 10000000, 999.9342246708067
10, 4, 0.25, 999.9999, 10000000, 999.9274111352287
10, 4, 0.25, 999.9999, 10000000, 999.9720920814476
10, 5, 0.25, 700, 70, 712.8938061055744
10, 5, 0.25, 700, 76, 748.493619268281
10, 5, 0.25, 700, 42, 770.1316502587963
10, 5, 0.25, 700, 66, 820.8172394593611
10, 5, 0.25, 700, 44, 780.0941463811954
10, 5, 0.25, 800, 100, 806.2191096103728
10, 5, 0.25, 800, 104, 862.7480109326307
10, 5, 0.25, 800, 108, 830.3533540286019
10, 5, 0.25, 800, 98, 851.7979176186635
10, 5, 0.25, 800, 88, 810.1016096242732
10, 5, 0.25, 999, 64727, 999.1131130041447
10, 5, 0.25, 999, 551002, 999.0310150262019
